,from,to,distance,img_filename_from,error_code_from,is_valid_from,img_filename_to,error_code_to,is_valid_to
0,3575,3579,1.0,myntra/17195838/17195838_2.jpg,VALID,True,myntra/17195838/17195838_6.jpg,VALID,True
1,3576,3580,1.0,myntra/17195838/17195838_3.jpg,VALID,True,myntra/17195838/17195838_7.jpg,VALID,True
2,3574,3578,1.0,myntra/17195838/17195838_1.jpg,VALID,True,myntra/17195838/17195838_5.jpg,VALID,True
3,3573,3577,1.0,myntra/17195838/17195838_0.jpg,VALID,True,myntra/17195838/17195838_4.jpg,VALID,True
4,2537,2538,1.0,ajio/482/482_2.jpg,VALID,True,ajio/482/482_3.jpg,VALID,True
5,2561,2559,0.999793,ajio/485/485_5.jpg,VALID,True,ajio/485/485_3.jpg,VALID,True
6,2559,2561,0.999793,ajio/485/485_3.jpg,VALID,True,ajio/485/485_5.jpg,VALID,True
7,1919,1920,0.999708,ajio/387/387_3.jpg,VALID,True,ajio/387/387_4.jpg,VALID,True
8,1920,1919,0.999708,ajio/387/387_4.jpg,VALID,True,ajio/387/387_3.jpg,VALID,True
9,3629,3645,0.999642,myntra/19840192/19840192_0.jpg,VALID,True,myntra/19840200/19840200_0.jpg,VALID,True
10,3645,3629,0.999642,myntra/19840200/19840200_0.jpg,VALID,True,myntra/19840192/19840192_0.jpg,VALID,True
11,1987,898,0.999448,ajio/398/398_0.jpg,VALID,True,ajio/233/233_0.jpg,VALID,True
12,898,1987,0.999448,ajio/233/233_0.jpg,VALID,True,ajio/398/398_0.jpg,VALID,True
13,551,553,0.999397,ajio/18/18_2.jpg,VALID,True,ajio/18/18_4.jpg,VALID,True
14,553,551,0.999397,ajio/18/18_4.jpg,VALID,True,ajio/18/18_2.jpg,VALID,True
15,2641,2204,0.999284,ajio/497/497_5.jpg,VALID,True,ajio/431/431_5.jpg,VALID,True
16,2204,2641,0.999284,ajio/431/431_5.jpg,VALID,True,ajio/497/497_5.jpg,VALID,True
17,2058,2503,0.999066,ajio/408/408_3.jpg,VALID,True,ajio/476/476_3.jpg,VALID,True
18,2503,2058,0.999066,ajio/476/476_3.jpg,VALID,True,ajio/408/408_3.jpg,VALID,True
19,3586,3890,0.998904,myntra/17409950/17409950_1.jpg,VALID,True,myntra/19906150/19906150_1.jpg,VALID,True
20,3890,3586,0.998904,myntra/19906150/19906150_1.jpg,VALID,True,myntra/17409950/17409950_1.jpg,VALID,True
21,3585,3889,0.998684,myntra/17409950/17409950_0.jpg,VALID,True,myntra/19906150/19906150_0.jpg,VALID,True
22,3889,3585,0.998684,myntra/19906150/19906150_0.jpg,VALID,True,myntra/17409950/17409950_0.jpg,VALID,True
23,3392,3396,0.998121,myntra/14042456/14042456_3.jpg,VALID,True,myntra/14042464/14042464_3.jpg,VALID,True
24,3396,3392,0.998121,myntra/14042464/14042464_3.jpg,VALID,True,myntra/14042456/14042456_3.jpg,VALID,True
25,3646,3630,0.997988,myntra/19840200/19840200_1.jpg,VALID,True,myntra/19840192/19840192_1.jpg,VALID,True
26,3630,3646,0.997988,myntra/19840192/19840192_1.jpg,VALID,True,myntra/19840200/19840200_1.jpg,VALID,True
27,2529,1719,0.997728,ajio/480/480_5.jpg,VALID,True,ajio/357/357_4.jpg,VALID,True
28,1719,2529,0.997728,ajio/357/357_4.jpg,VALID,True,ajio/480/480_5.jpg,VALID,True
29,2504,2059,0.996858,ajio/476/476_4.jpg,VALID,True,ajio/408/408_4.jpg,VALID,True
30,2059,2504,0.996858,ajio/408/408_4.jpg,VALID,True,ajio/476/476_4.jpg,VALID,True
31,1645,1626,0.996374,ajio/345/345_3.jpg,VALID,True,ajio/343/343_2.jpg,VALID,True
32,1626,1645,0.996374,ajio/343/343_2.jpg,VALID,True,ajio/345/345_3.jpg,VALID,True
33,22,1646,0.996309,ajio/102/102_0.jpg,VALID,True,ajio/345/345_4.jpg,VALID,True
34,1646,22,0.996309,ajio/345/345_4.jpg,VALID,True,ajio/102/102_0.jpg,VALID,True
35,2191,3152,0.996038,ajio/429/429_5.jpg,VALID,True,ajio/71/71_5.jpg,VALID,True
36,3152,2191,0.996038,ajio/71/71_5.jpg,VALID,True,ajio/429/429_5.jpg,VALID,True
37,540,3093,0.995946,ajio/180/180_5.jpg,VALID,True,ajio/62/62_4.jpg,VALID,True
38,3093,540,0.995946,ajio/62/62_4.jpg,VALID,True,ajio/180/180_5.jpg,VALID,True
39,3627,3758,0.995824,myntra/17569336/17569336_2.jpg,VALID,True,myntra/19905980/19905980_1.jpg,VALID,True
40,3758,3627,0.995824,myntra/19905980/19905980_1.jpg,VALID,True,myntra/17569336/17569336_2.jpg,VALID,True
41,3457,3966,0.995724,myntra/14693298/14693298_0.jpg,VALID,True,myntra/19906204/19906204_1.jpg,VALID,True
42,3966,3457,0.995724,myntra/19906204/19906204_1.jpg,VALID,True,myntra/14693298/14693298_0.jpg,VALID,True
43,740,406,0.995646,ajio/210/210_4.jpg,VALID,True,ajio/160/160_4.jpg,VALID,True
44,406,740,0.995646,ajio/160/160_4.jpg,VALID,True,ajio/210/210_4.jpg,VALID,True
45,4015,3438,0.995628,myntra/19906236/19906236_2.jpg,VALID,True,myntra/14657462/14657462_1.jpg,VALID,True
46,3438,4015,0.995628,myntra/14657462/14657462_1.jpg,VALID,True,myntra/19906236/19906236_2.jpg,VALID,True
47,2134,1254,0.995612,ajio/420/420_5.jpg,VALID,True,ajio/287/287_5.jpg,VALID,True
48,1254,2134,0.995612,ajio/287/287_5.jpg,VALID,True,ajio/420/420_5.jpg,VALID,True
49,1037,3215,0.995584,ajio/254/254_1.jpg,VALID,True,ajio/82/82_1.jpg,VALID,True
50,3215,1037,0.995584,ajio/82/82_1.jpg,VALID,True,ajio/254/254_1.jpg,VALID,True
51,3039,184,0.995534,ajio/556/556_4.jpg,VALID,True,ajio/127/127_4.jpg,VALID,True
52,184,3039,0.995534,ajio/127/127_4.jpg,VALID,True,ajio/556/556_4.jpg,VALID,True
53,2500,2055,0.995524,ajio/476/476_0.jpg,VALID,True,ajio/408/408_0.jpg,VALID,True
54,2055,2500,0.995524,ajio/408/408_0.jpg,VALID,True,ajio/476/476_0.jpg,VALID,True
55,1535,1523,0.995376,ajio/330/330_5.jpg,VALID,True,ajio/328/328_4.jpg,VALID,True
56,1523,1535,0.995376,ajio/328/328_4.jpg,VALID,True,ajio/330/330_5.jpg,VALID,True
57,1156,2770,0.995261,ajio/272/272_5.jpg,VALID,True,ajio/516/516_4.jpg,VALID,True
58,2770,1156,0.995261,ajio/516/516_4.jpg,VALID,True,ajio/272/272_5.jpg,VALID,True
59,281,2441,0.99522,ajio/141/141_3.jpg,VALID,True,ajio/466/466_3.jpg,VALID,True
60,2441,281,0.99522,ajio/466/466_3.jpg,VALID,True,ajio/141/141_3.jpg,VALID,True
61,1067,2154,0.99518,ajio/259/259_4.jpg,VALID,True,ajio/42/42_3.jpg,VALID,True
62,2154,1067,0.99518,ajio/42/42_3.jpg,VALID,True,ajio/259/259_4.jpg,VALID,True
63,278,2438,0.995156,ajio/141/141_0.jpg,VALID,True,ajio/466/466_0.jpg,VALID,True
64,2438,278,0.995156,ajio/466/466_0.jpg,VALID,True,ajio/141/141_0.jpg,VALID,True
65,1395,439,0.995084,ajio/310/310_0.jpg,VALID,True,ajio/164/164_3.jpg,VALID,True
66,439,1395,0.995084,ajio/164/164_3.jpg,VALID,True,ajio/310/310_0.jpg,VALID,True
67,2668,671,0.994968,ajio/502/502_0.jpg,VALID,True,ajio/200/200_0.jpg,VALID,True
68,671,2668,0.994968,ajio/200/200_0.jpg,VALID,True,ajio/502/502_0.jpg,VALID,True
69,1745,2667,0.994904,ajio/361/361_4.jpg,VALID,True,ajio/501/501_6.jpg,VALID,True
70,2667,1745,0.994904,ajio/501/501_6.jpg,VALID,True,ajio/361/361_4.jpg,VALID,True
71,4016,3439,0.994889,myntra/19906236/19906236_3.jpg,VALID,True,myntra/14657462/14657462_2.jpg,VALID,True
72,3439,4016,0.994889,myntra/14657462/14657462_2.jpg,VALID,True,myntra/19906236/19906236_3.jpg,VALID,True
73,3516,3504,0.994862,myntra/15800940/15800940_3.jpg,VALID,True,myntra/15516668/15516668_3.jpg,VALID,True
74,3504,3516,0.994862,myntra/15516668/15516668_3.jpg,VALID,True,myntra/15800940/15800940_3.jpg,VALID,True
75,718,712,0.994812,ajio/206/206_4.jpg,VALID,True,ajio/205/205_4.jpg,VALID,True
76,712,718,0.994812,ajio/205/205_4.jpg,VALID,True,ajio/206/206_4.jpg,VALID,True
77,736,402,0.994612,ajio/210/210_0.jpg,VALID,True,ajio/160/160_0.jpg,VALID,True
78,402,736,0.994612,ajio/160/160_0.jpg,VALID,True,ajio/210/210_0.jpg,VALID,True
79,1576,3126,0.994576,ajio/335/335_3.jpg,VALID,True,ajio/67/67_3.jpg,VALID,True
80,3126,1576,0.994576,ajio/67/67_3.jpg,VALID,True,ajio/335/335_3.jpg,VALID,True
81,3209,554,0.994492,ajio/80/80_4.jpg,VALID,True,ajio/18/18_5.jpg,VALID,True
82,554,3209,0.994492,ajio/18/18_5.jpg,VALID,True,ajio/80/80_4.jpg,VALID,True
83,3850,3489,0.994475,myntra/19906122/19906122_1.jpg,VALID,True,myntra/15413756/15413756_0.jpg,VALID,True
84,3489,3850,0.994475,myntra/15413756/15413756_0.jpg,VALID,True,myntra/19906122/19906122_1.jpg,VALID,True
85,3497,3950,0.994285,myntra/15516660/15516660_0.jpg,VALID,True,myntra/19906192/19906192_1.jpg,VALID,True
86,3950,3497,0.994285,myntra/19906192/19906192_1.jpg,VALID,True,myntra/15516660/15516660_0.jpg,VALID,True
87,279,2439,0.99428,ajio/141/141_1.jpg,VALID,True,ajio/466/466_1.jpg,VALID,True
88,2439,279,0.99428,ajio/466/466_1.jpg,VALID,True,ajio/141/141_1.jpg,VALID,True
89,1354,2041,0.994141,ajio/30/30_3.jpg,VALID,True,ajio/405/405_4.jpg,VALID,True
90,2041,1354,0.994141,ajio/405/405_4.jpg,VALID,True,ajio/30/30_3.jpg,VALID,True
91,1409,2016,0.994099,ajio/312/312_3.jpg,VALID,True,ajio/402/402_4.jpg,VALID,True
92,2016,1409,0.994099,ajio/402/402_4.jpg,VALID,True,ajio/312/312_3.jpg,VALID,True
93,1577,1373,0.99409,ajio/335/335_4.jpg,VALID,True,ajio/305/305_4.jpg,VALID,True
94,1373,1577,0.99409,ajio/305/305_4.jpg,VALID,True,ajio/335/335_4.jpg,VALID,True
95,2527,1718,0.994042,ajio/480/480_3.jpg,VALID,True,ajio/357/357_3.jpg,VALID,True
96,1718,2527,0.994042,ajio/357/357_3.jpg,VALID,True,ajio/480/480_3.jpg,VALID,True
97,3349,3777,0.994038,myntra/13159506/13159506_0.jpg,VALID,True,myntra/19906052/19906052_0.jpg,VALID,True
98,3777,3349,0.994038,myntra/19906052/19906052_0.jpg,VALID,True,myntra/13159506/13159506_0.jpg,VALID,True
99,595,1144,0.993882,ajio/188/188_4.jpg,VALID,True,ajio/270/270_5.jpg,VALID,True
100,1144,595,0.993882,ajio/270/270_5.jpg,VALID,True,ajio/188/188_4.jpg,VALID,True
101,3788,3551,0.993858,myntra/19906062/19906062_3.jpg,VALID,True,myntra/17195824/17195824_2.jpg,VALID,True
102,3551,3788,0.993858,myntra/17195824/17195824_2.jpg,VALID,True,myntra/19906062/19906062_3.jpg,VALID,True
103,2509,1805,0.993715,ajio/477/477_3.jpg,VALID,True,ajio/371/371_3.jpg,VALID,True
104,1805,2509,0.993715,ajio/371/371_3.jpg,VALID,True,ajio/477/477_3.jpg,VALID,True
105,1896,2159,0.993609,ajio/38/38_4.jpg,VALID,True,ajio/424/424_3.jpg,VALID,True
106,2159,1896,0.993609,ajio/424/424_3.jpg,VALID,True,ajio/38/38_4.jpg,VALID,True
107,3347,3775,0.993532,myntra/13159486/13159486_2.jpg,VALID,True,myntra/19906050/19906050_2.jpg,VALID,True
108,3775,3347,0.993532,myntra/19906050/19906050_2.jpg,VALID,True,myntra/13159486/13159486_2.jpg,VALID,True
109,1943,498,0.993403,ajio/391/391_4.jpg,VALID,True,ajio/173/173_5.jpg,VALID,True
110,498,1943,0.993403,ajio/173/173_5.jpg,VALID,True,ajio/391/391_4.jpg,VALID,True
111,3647,3631,0.9934,myntra/19840200/19840200_2.jpg,VALID,True,myntra/19840192/19840192_2.jpg,VALID,True
112,3631,3647,0.9934,myntra/19840192/19840192_2.jpg,VALID,True,myntra/19840200/19840200_2.jpg,VALID,True
113,3406,3794,0.993356,myntra/14140930/14140930_1.jpg,VALID,True,myntra/19906068/19906068_1.jpg,VALID,True
114,3794,3406,0.993356,myntra/19906068/19906068_1.jpg,VALID,True,myntra/14140930/14140930_1.jpg,VALID,True
115,2991,3189,0.993286,ajio/550/550_3.jpg,VALID,True,ajio/77/77_3.jpg,VALID,True
116,3189,2991,0.993286,ajio/77/77_3.jpg,VALID,True,ajio/550/550_3.jpg,VALID,True
117,1641,2806,0.993242,ajio/344/344_5.jpg,VALID,True,ajio/522/522_4.jpg,VALID,True
118,2806,1641,0.993242,ajio/522/522_4.jpg,VALID,True,ajio/344/344_5.jpg,VALID,True
119,3036,181,0.99322,ajio/556/556_1.jpg,VALID,True,ajio/127/127_1.jpg,VALID,True
120,181,3036,0.99322,ajio/127/127_1.jpg,VALID,True,ajio/556/556_1.jpg,VALID,True
121,2386,3246,0.993047,ajio/458/458_1.jpg,VALID,True,ajio/87/87_3.jpg,VALID,True
122,3246,2386,0.993047,ajio/87/87_3.jpg,VALID,True,ajio/458/458_1.jpg,VALID,True
123,2084,2796,0.992887,ajio/413/413_0.jpg,VALID,True,ajio/521/521_0.jpg,VALID,True
124,2796,2084,0.992887,ajio/521/521_0.jpg,VALID,True,ajio/413/413_0.jpg,VALID,True
125,2327,2366,0.992821,ajio/449/449_0.jpg,VALID,True,ajio/455/455_0.jpg,VALID,True
126,2366,2327,0.992821,ajio/455/455_0.jpg,VALID,True,ajio/449/449_0.jpg,VALID,True
127,2245,1219,0.99281,ajio/437/437_4.jpg,VALID,True,ajio/282/282_5.jpg,VALID,True
128,1219,2245,0.99281,ajio/282/282_5.jpg,VALID,True,ajio/437/437_4.jpg,VALID,True
129,3247,2390,0.992776,ajio/87/87_4.jpg,VALID,True,ajio/458/458_5.jpg,VALID,True
130,2390,3247,0.992776,ajio/458/458_5.jpg,VALID,True,ajio/87/87_4.jpg,VALID,True
131,130,1967,0.992714,ajio/119/119_0.jpg,VALID,True,ajio/395/395_0.jpg,VALID,True
132,1967,130,0.992714,ajio/395/395_0.jpg,VALID,True,ajio/119/119_0.jpg,VALID,True
133,161,2928,0.992626,ajio/123/123_3.jpg,VALID,True,ajio/541/541_3.jpg,VALID,True
134,2928,161,0.992626,ajio/541/541_3.jpg,VALID,True,ajio/123/123_3.jpg,VALID,True
135,1646,1624,0.992567,ajio/345/345_4.jpg,VALID,True,ajio/343/343_0.jpg,VALID,True
136,1624,1646,0.992567,ajio/343/343_0.jpg,VALID,True,ajio/345/345_4.jpg,VALID,True
137,3314,62,0.992565,ajio/97/97_4.jpg,VALID,True,ajio/108/108_3.jpg,VALID,True
138,62,3314,0.992565,ajio/108/108_3.jpg,VALID,True,ajio/97/97_4.jpg,VALID,True
139,2419,2394,0.992563,ajio/463/463_3.jpg,VALID,True,ajio/459/459_3.jpg,VALID,True
140,2394,2419,0.992563,ajio/459/459_3.jpg,VALID,True,ajio/463/463_3.jpg,VALID,True
141,1397,438,0.992554,ajio/310/310_2.jpg,VALID,True,ajio/164/164_2.jpg,VALID,True
142,438,1397,0.992554,ajio/164/164_2.jpg,VALID,True,ajio/310/310_2.jpg,VALID,True
143,1323,887,0.992515,ajio/298/298_1.jpg,VALID,True,ajio/232/232_1.jpg,VALID,True
144,887,1323,0.992515,ajio/232/232_1.jpg,VALID,True,ajio/298/298_1.jpg,VALID,True
145,2261,878,0.992481,ajio/440/440_3.jpg,VALID,True,ajio/230/230_3.jpg,VALID,True
146,878,2261,0.992481,ajio/230/230_3.jpg,VALID,True,ajio/440/440_3.jpg,VALID,True
147,451,2304,0.992414,ajio/166/166_4.jpg,VALID,True,ajio/445/445_3.jpg,VALID,True
148,2304,451,0.992414,ajio/445/445_3.jpg,VALID,True,ajio/166/166_4.jpg,VALID,True
149,35,864,0.99237,ajio/104/104_1.jpg,VALID,True,ajio/228/228_1.jpg,VALID,True
150,864,35,0.99237,ajio/228/228_1.jpg,VALID,True,ajio/104/104_1.jpg,VALID,True
151,850,760,0.992336,ajio/226/226_0.jpg,VALID,True,ajio/213/213_0.jpg,VALID,True
152,760,850,0.992336,ajio/213/213_0.jpg,VALID,True,ajio/226/226_0.jpg,VALID,True
153,3287,1080,0.992329,ajio/93/93_0.jpg,VALID,True,ajio/262/262_0.jpg,VALID,True
154,1080,3287,0.992329,ajio/262/262_0.jpg,VALID,True,ajio/93/93_0.jpg,VALID,True
155,2351,1190,0.992252,ajio/453/453_3.jpg,VALID,True,ajio/277/277_3.jpg,VALID,True
156,1190,2351,0.992252,ajio/277/277_3.jpg,VALID,True,ajio/453/453_3.jpg,VALID,True
157,180,3035,0.992217,ajio/127/127_0.jpg,VALID,True,ajio/556/556_0.jpg,VALID,True
158,3035,180,0.992217,ajio/556/556_0.jpg,VALID,True,ajio/127/127_0.jpg,VALID,True
159,408,2705,0.992213,ajio/161/161_0.jpg,VALID,True,ajio/507/507_0.jpg,VALID,True
160,2705,408,0.992213,ajio/507/507_0.jpg,VALID,True,ajio/161/161_0.jpg,VALID,True
161,1942,496,0.992203,ajio/391/391_3.jpg,VALID,True,ajio/173/173_3.jpg,VALID,True
162,496,1942,0.992203,ajio/173/173_3.jpg,VALID,True,ajio/391/391_3.jpg,VALID,True
163,675,2672,0.992194,ajio/200/200_4.jpg,VALID,True,ajio/502/502_4.jpg,VALID,True
164,2672,675,0.992194,ajio/502/502_4.jpg,VALID,True,ajio/200/200_4.jpg,VALID,True
165,2671,674,0.992076,ajio/502/502_3.jpg,VALID,True,ajio/200/200_3.jpg,VALID,True
166,674,2671,0.992076,ajio/200/200_3.jpg,VALID,True,ajio/502/502_3.jpg,VALID,True
167,2785,1462,0.992027,ajio/519/519_1.jpg,VALID,True,ajio/319/319_0.jpg,VALID,True
168,1462,2785,0.992027,ajio/319/319_0.jpg,VALID,True,ajio/519/519_1.jpg,VALID,True
169,2395,2418,0.9918,ajio/459/459_4.jpg,VALID,True,ajio/463/463_2.jpg,VALID,True
170,2418,2395,0.9918,ajio/463/463_2.jpg,VALID,True,ajio/459/459_4.jpg,VALID,True
171,1360,294,0.991747,ajio/303/303_3.jpg,VALID,True,ajio/142/142_4.jpg,VALID,True
172,294,1360,0.991747,ajio/142/142_4.jpg,VALID,True,ajio/303/303_3.jpg,VALID,True
173,503,99,0.991681,ajio/174/174_4.jpg,VALID,True,ajio/113/113_4.jpg,VALID,True
174,99,503,0.991681,ajio/113/113_4.jpg,VALID,True,ajio/174/174_4.jpg,VALID,True
175,2168,1844,0.991654,ajio/426/426_0.jpg,VALID,True,ajio/377/377_0.jpg,VALID,True
176,1844,2168,0.991654,ajio/377/377_0.jpg,VALID,True,ajio/426/426_0.jpg,VALID,True
177,381,145,0.991633,ajio/155/155_5.jpg,VALID,True,ajio/121/121_4.jpg,VALID,True
178,145,381,0.991633,ajio/121/121_4.jpg,VALID,True,ajio/155/155_5.jpg,VALID,True
179,2004,246,0.991623,ajio/400/400_4.jpg,VALID,True,ajio/135/135_5.jpg,VALID,True
180,246,2004,0.991623,ajio/135/135_5.jpg,VALID,True,ajio/400/400_4.jpg,VALID,True
181,718,1584,0.991559,ajio/206/206_4.jpg,VALID,True,ajio/336/336_4.jpg,VALID,True
182,1584,718,0.991559,ajio/336/336_4.jpg,VALID,True,ajio/206/206_4.jpg,VALID,True
183,2440,280,0.99155,ajio/466/466_2.jpg,VALID,True,ajio/141/141_2.jpg,VALID,True
184,280,2440,0.99155,ajio/141/141_2.jpg,VALID,True,ajio/466/466_2.jpg,VALID,True
185,1074,1073,0.991491,ajio/260/260_5.jpg,VALID,True,ajio/260/260_4.jpg,VALID,True
186,1073,1074,0.991491,ajio/260/260_4.jpg,VALID,True,ajio/260/260_5.jpg,VALID,True
187,888,1324,0.991486,ajio/232/232_2.jpg,VALID,True,ajio/298/298_2.jpg,VALID,True
188,1324,888,0.991486,ajio/298/298_2.jpg,VALID,True,ajio/232/232_2.jpg,VALID,True
189,2293,2265,0.991456,ajio/444/444_0.jpg,VALID,True,ajio/441/441_0.jpg,VALID,True
190,2265,2293,0.991456,ajio/441/441_0.jpg,VALID,True,ajio/444/444_0.jpg,VALID,True
191,579,695,0.991417,ajio/185/185_4.jpg,VALID,True,ajio/202/202_5.jpg,VALID,True
192,695,579,0.991417,ajio/202/202_5.jpg,VALID,True,ajio/185/185_4.jpg,VALID,True
193,3304,48,0.991414,ajio/96/96_0.jpg,VALID,True,ajio/106/106_0.jpg,VALID,True
194,48,3304,0.991414,ajio/106/106_0.jpg,VALID,True,ajio/96/96_0.jpg,VALID,True
195,890,1326,0.991405,ajio/232/232_4.jpg,VALID,True,ajio/298/298_4.jpg,VALID,True
196,1326,890,0.991405,ajio/298/298_4.jpg,VALID,True,ajio/232/232_4.jpg,VALID,True
197,2872,1527,0.9914,ajio/533/533_2.jpg,VALID,True,ajio/329/329_3.jpg,VALID,True
198,1527,2872,0.9914,ajio/329/329_3.jpg,VALID,True,ajio/533/533_2.jpg,VALID,True
199,1390,523,0.991379,ajio/309/309_0.jpg,VALID,True,ajio/178/178_0.jpg,VALID,True
200,523,1390,0.991379,ajio/178/178_0.jpg,VALID,True,ajio/309/309_0.jpg,VALID,True
201,3938,3485,0.991334,myntra/19906186/19906186_1.jpg,VALID,True,myntra/15237042/15237042_0.jpg,VALID,True
202,3485,3938,0.991334,myntra/15237042/15237042_0.jpg,VALID,True,myntra/19906186/19906186_1.jpg,VALID,True
203,185,3040,0.991332,ajio/127/127_5.jpg,VALID,True,ajio/556/556_5.jpg,VALID,True
204,3040,185,0.991332,ajio/556/556_5.jpg,VALID,True,ajio/127/127_5.jpg,VALID,True
205,3240,3325,0.991319,ajio/86/86_4.jpg,VALID,True,ajio/9/9_3.jpg,VALID,True
206,3325,3240,0.991319,ajio/9/9_3.jpg,VALID,True,ajio/86/86_4.jpg,VALID,True
207,1330,1050,0.991279,ajio/299/299_3.jpg,VALID,True,ajio/256/256_4.jpg,VALID,True
208,1050,1330,0.991279,ajio/256/256_4.jpg,VALID,True,ajio/299/299_3.jpg,VALID,True
209,2349,1188,0.991267,ajio/453/453_1.jpg,VALID,True,ajio/277/277_1.jpg,VALID,True
210,1188,2349,0.991267,ajio/277/277_1.jpg,VALID,True,ajio/453/453_1.jpg,VALID,True
211,26,1626,0.991266,ajio/102/102_4.jpg,VALID,True,ajio/343/343_2.jpg,VALID,True
212,1626,26,0.991266,ajio/343/343_2.jpg,VALID,True,ajio/102/102_4.jpg,VALID,True
213,1706,1753,0.991225,ajio/355/355_3.jpg,VALID,True,ajio/363/363_2.jpg,VALID,True
214,1753,1706,0.991225,ajio/363/363_2.jpg,VALID,True,ajio/355/355_3.jpg,VALID,True
215,716,710,0.991219,ajio/206/206_2.jpg,VALID,True,ajio/205/205_2.jpg,VALID,True
216,710,716,0.991219,ajio/205/205_2.jpg,VALID,True,ajio/206/206_2.jpg,VALID,True
217,3407,3795,0.991174,myntra/14140930/14140930_2.jpg,VALID,True,myntra/19906068/19906068_2.jpg,VALID,True
218,3795,3407,0.991174,myntra/19906068/19906068_2.jpg,VALID,True,myntra/14140930/14140930_2.jpg,VALID,True
219,2803,1636,0.99113,ajio/522/522_1.jpg,VALID,True,ajio/344/344_0.jpg,VALID,True
220,1636,2803,0.99113,ajio/344/344_0.jpg,VALID,True,ajio/522/522_1.jpg,VALID,True
221,1600,995,0.991106,ajio/339/339_0.jpg,VALID,True,ajio/248/248_0.jpg,VALID,True
222,995,1600,0.991106,ajio/248/248_0.jpg,VALID,True,ajio/339/339_0.jpg,VALID,True
223,3127,1577,0.99109,ajio/67/67_4.jpg,VALID,True,ajio/335/335_4.jpg,VALID,True
224,1577,3127,0.99109,ajio/335/335_4.jpg,VALID,True,ajio/67/67_4.jpg,VALID,True
225,3513,3501,0.991083,myntra/15800940/15800940_0.jpg,VALID,True,myntra/15516668/15516668_0.jpg,VALID,True
226,3501,3513,0.991083,myntra/15516668/15516668_0.jpg,VALID,True,myntra/15800940/15800940_0.jpg,VALID,True
227,2793,1725,0.991042,ajio/520/520_3.jpg,VALID,True,ajio/358/358_4.jpg,VALID,True
228,1725,2793,0.991042,ajio/358/358_4.jpg,VALID,True,ajio/520/520_3.jpg,VALID,True
229,2544,1387,0.99104,ajio/483/483_4.jpg,VALID,True,ajio/308/308_3.jpg,VALID,True
230,1387,2544,0.99104,ajio/308/308_3.jpg,VALID,True,ajio/483/483_4.jpg,VALID,True
231,2479,2733,0.991022,ajio/473/473_3.jpg,VALID,True,ajio/511/511_2.jpg,VALID,True
232,2733,2479,0.991022,ajio/511/511_2.jpg,VALID,True,ajio/473/473_3.jpg,VALID,True
233,1729,2483,0.990978,ajio/359/359_1.jpg,VALID,True,ajio/474/474_1.jpg,VALID,True
234,2483,1729,0.990978,ajio/474/474_1.jpg,VALID,True,ajio/359/359_1.jpg,VALID,True
235,1728,2482,0.990868,ajio/359/359_0.jpg,VALID,True,ajio/474/474_0.jpg,VALID,True
236,2482,1728,0.990868,ajio/474/474_0.jpg,VALID,True,ajio/359/359_0.jpg,VALID,True
237,2043,1356,0.99084,ajio/405/405_6.jpg,VALID,True,ajio/30/30_5.jpg,VALID,True
238,1356,2043,0.99084,ajio/30/30_5.jpg,VALID,True,ajio/405/405_6.jpg,VALID,True
239,2196,2076,0.99082,ajio/430/430_3.jpg,VALID,True,ajio/411/411_3.jpg,VALID,True
240,2076,2196,0.99082,ajio/411/411_3.jpg,VALID,True,ajio/430/430_3.jpg,VALID,True
241,1332,1209,0.990807,ajio/300/300_0.jpg,VALID,True,ajio/281/281_0.jpg,VALID,True
242,1209,1332,0.990807,ajio/281/281_0.jpg,VALID,True,ajio/300/300_0.jpg,VALID,True
243,1083,3291,0.990796,ajio/262/262_3.jpg,VALID,True,ajio/93/93_4.jpg,VALID,True
244,3291,1083,0.990796,ajio/93/93_4.jpg,VALID,True,ajio/262/262_3.jpg,VALID,True
245,2075,2197,0.990748,ajio/411/411_2.jpg,VALID,True,ajio/430/430_4.jpg,VALID,True
246,2197,2075,0.990748,ajio/430/430_4.jpg,VALID,True,ajio/411/411_2.jpg,VALID,True
247,3389,3393,0.990733,myntra/14042456/14042456_0.jpg,VALID,True,myntra/14042464/14042464_0.jpg,VALID,True
248,3393,3389,0.990733,myntra/14042464/14042464_0.jpg,VALID,True,myntra/14042456/14042456_0.jpg,VALID,True
249,562,2881,0.99073,ajio/183/183_0.jpg,VALID,True,ajio/53/53_0.jpg,VALID,True
250,2881,562,0.99073,ajio/53/53_0.jpg,VALID,True,ajio/183/183_0.jpg,VALID,True
251,1253,2133,0.990645,ajio/287/287_4.jpg,VALID,True,ajio/420/420_4.jpg,VALID,True
252,2133,1253,0.990645,ajio/420/420_4.jpg,VALID,True,ajio/287/287_4.jpg,VALID,True
253,2157,1893,0.9906,ajio/424/424_1.jpg,VALID,True,ajio/38/38_1.jpg,VALID,True
254,1893,2157,0.9906,ajio/38/38_1.jpg,VALID,True,ajio/424/424_1.jpg,VALID,True
255,318,1713,0.990583,ajio/146/146_4.jpg,VALID,True,ajio/356/356_4.jpg,VALID,True
256,1713,318,0.990583,ajio/356/356_4.jpg,VALID,True,ajio/146/146_4.jpg,VALID,True
257,1730,2484,0.990555,ajio/359/359_2.jpg,VALID,True,ajio/474/474_2.jpg,VALID,True
